"LocalAddress","LocalPort","RemoteAddress","RemotePort","State","PID","ProcessName","ProcessPath","CreationTime"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","54920","2600:1901:1:365::","443","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 18:54:41"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","54554","2600:1901:1:365::","443","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 19:24:54"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","53723","2600:9000:2504:e00:15:85fe:56c0:93a1","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","53454","2600:1901:1:7c5::","443","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 19:19:55"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","52677","2620:149:a41:580:16::1","443","Established","36780","iCloudCKKS","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","4/12/2026 19:25:19"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","50732","2600:1f18:2e6a:f800:65f8:7626:4035:7d9d","443","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:25:42"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","50598","2600:1901:1:510::","443","Established","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:40"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","50541","2a04:4e42:8f::760","443","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 19:17:59"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","50040","2607:6bc0::10","443","Established","49804","claude","C:\Users\Nebula\.local\bin\claude.exe","4/12/2026 19:17:37"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","49939","2600:1901:1:365::","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","49809","2607:f8b0:400c:c11::bc","5228","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 13:52:54"
"::","49703","::","0","Listen","1996","services",,"4/12/2026 12:33:45"
"::","49668","::","0","Listen","5288","spoolsv",,"4/12/2026 12:33:43"
"::","49667","::","0","Listen","3796","svchost",,"4/12/2026 12:33:43"
"::","49666","::","0","Listen","2908","svchost",,"4/12/2026 12:33:43"
"::","49665","::","0","Listen","1912","wininit",,"4/12/2026 12:33:43"
"::","49664","::","0","Listen","1284","lsass",,"4/12/2026 12:33:43"
"2603:9000:a000:346b:ecb2:86f5:dca6:f4ce","49172","2606:4700:7::175","443","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 19:22:16"
"::","7680","::","0","Listen","4840","svchost",,"4/12/2026 12:34:15"
"::","1462","::","0","Listen","4","System",,"4/12/2026 12:33:44"
"::","445","::","0","Listen","4","System",,"4/12/2026 12:33:44"
"::","135","::","0","Listen","2260","svchost",,"4/12/2026 12:33:43"
"0.0.0.0","65534","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 12:34:34"
"0.0.0.0","65533","0.0.0.0","0","Bound","36780","iCloudCKKS","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","4/12/2026 12:34:34"
"0.0.0.0","65531","0.0.0.0","0","Bound","36780","iCloudCKKS","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","4/12/2026 12:34:34"
"0.0.0.0","65529","0.0.0.0","0","Bound","36332","iCloudHome","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudHome.exe","4/12/2026 12:34:33"
"0.0.0.0","65520","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 12:34:32"
"0.0.0.0","65209","0.0.0.0","0","Bound","26216","SteelSeriesGG",,"4/12/2026 12:34:08"
"0.0.0.0","65208","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"0.0.0.0","65207","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"0.0.0.0","65201","0.0.0.0","0","Bound","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"0.0.0.0","65200","0.0.0.0","0","Bound","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"0.0.0.0","65199","0.0.0.0","0","Bound","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"0.0.0.0","65198","0.0.0.0","0","Bound","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"0.0.0.0","65016","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:05"
"0.0.0.0","65014","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:05"
"0.0.0.0","65011","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:04"
"0.0.0.0","65010","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:04"
"0.0.0.0","64967","0.0.0.0","0","Bound","6964","svchost",,"4/12/2026 12:33:55"
"0.0.0.0","64317","0.0.0.0","0","Bound","18316","DuckDuckGo.WebView","C:\Program Files\WindowsApps\DuckDuckGo.DesktopBrowser_0.152.4.0_x64__ya2fgkz3nks94\WindowsBrowser\DuckDuckGo.WebView.exe","4/12/2026 12:37:50"
"0.0.0.0","64293","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:23:25"
"0.0.0.0","64290","0.0.0.0","0","Bound","37704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 19:23:24"
"0.0.0.0","63645","0.0.0.0","0","Bound","4020","SystemSettings","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","4/12/2026 12:42:04"
"0.0.0.0","63419","0.0.0.0","0","Bound","6880","vmnat",,"4/12/2026 19:05:39"
"0.0.0.0","63418","0.0.0.0","0","Bound","6880","vmnat",,"4/12/2026 19:05:39"
"0.0.0.0","63011","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 18:12:15"
"0.0.0.0","62977","0.0.0.0","0","Bound","6908","vmware-authd",,"4/12/2026 18:11:50"
"0.0.0.0","62537","0.0.0.0","0","Bound","6880","vmnat",,"4/12/2026 18:15:18"
"0.0.0.0","62523","0.0.0.0","0","Bound","6908","vmware-authd",,"4/12/2026 18:03:38"
"0.0.0.0","62472","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 18:03:20"
"0.0.0.0","61767","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:21:38"
"0.0.0.0","61662","0.0.0.0","0","Bound","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:24:43"
"0.0.0.0","61332","0.0.0.0","0","Bound","37704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 19:23:46"
"0.0.0.0","60861","0.0.0.0","0","Bound","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:43"
"0.0.0.0","60725","0.0.0.0","0","Bound","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:34:36"
"0.0.0.0","59572","0.0.0.0","0","Bound","21276","grpm-mini",,"4/12/2026 19:20:40"
"0.0.0.0","59043","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:25:41"
"0.0.0.0","57717","0.0.0.0","0","Bound","34216","APSDaemon","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\APSDaemon.exe","4/12/2026 12:34:44"
"0.0.0.0","56282","0.0.0.0","0","Bound","11736","DPM","C:\Program Files\Dell\Dell Peripheral Manager\DPM.exe","4/12/2026 19:25:49"
"0.0.0.0","56279","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 19:25:47"
"0.0.0.0","56040","0.0.0.0","0","Bound","5928","DuckDuckGo.WebView","C:\Program Files\WindowsApps\DuckDuckGo.DesktopBrowser_0.152.4.0_x64__ya2fgkz3nks94\WindowsBrowser\DuckDuckGo.WebView.exe","4/12/2026 12:34:54"
"0.0.0.0","55747","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 12:50:31"
"0.0.0.0","55740","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"0.0.0.0","55734","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:30"
"0.0.0.0","55724","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55722","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55720","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55718","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55716","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55714","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55711","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55710","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:29"
"0.0.0.0","55707","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 12:50:29"
"0.0.0.0","55705","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:28"
"0.0.0.0","55704","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:28"
"0.0.0.0","55698","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:27"
"0.0.0.0","55696","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 12:50:27"
"0.0.0.0","55649","0.0.0.0","0","Bound","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:24:42"
"0.0.0.0","54798","0.0.0.0","0","Bound","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:34:35"
"0.0.0.0","54487","0.0.0.0","0","Bound","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 12:55:46"
"0.0.0.0","53730","0.0.0.0","0","Bound","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:40"
"0.0.0.0","53569","0.0.0.0","0","Bound","31832","GitHubDesktop","C:\Users\Nebula\AppData\Local\GitHubDesktop\app-3.5.7\GitHubDesktop.exe","4/12/2026 19:22:29"
"0.0.0.0","53203","0.0.0.0","0","Bound","40748","SpotifyLauncher","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\SpotifyLauncher.exe","4/12/2026 12:34:45"
"0.0.0.0","52320","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 16:59:47"
"0.0.0.0","52299","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:23:24"
"0.0.0.0","50511","0.0.0.0","0","Bound","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 19:22:28"
"0.0.0.0","50398","0.0.0.0","0","Bound","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:12:41"
"0.0.0.0","50288","0.0.0.0","0","Bound","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:22:06"
"0.0.0.0","49717","0.0.0.0","0","Bound","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 13:29:36"
"0.0.0.0","49690","0.0.0.0","0","Bound","9000","updater",,"4/12/2026 12:33:44"
"0.0.0.0","49681","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 12:33:44"
"0.0.0.0","49676","0.0.0.0","0","Bound","9188","monitoring-mini",,"4/12/2026 12:33:44"
"0.0.0.0","49675","0.0.0.0","0","Bound","9188","monitoring-mini",,"4/12/2026 12:33:44"
"0.0.0.0","49560","0.0.0.0","0","Bound","34592","lghub_agent","C:\Program Files\LGHUB\lghub_agent.exe","4/12/2026 19:25:57"
"0.0.0.0","49559","0.0.0.0","0","Bound","6660","aakore",,"4/12/2026 19:25:56"
"0.0.0.0","49154","0.0.0.0","0","Bound","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 12:34:35"
"192.168.1.17","65533","17.179.252.18","443","CloseWait","36780","iCloudCKKS","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","4/12/2026 12:34:34"
"192.168.1.17","65531","17.32.194.2","443","CloseWait","36780","iCloudCKKS","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","4/12/2026 12:34:34"
"192.168.1.17","65529","17.32.194.2","443","CloseWait","36332","iCloudHome","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudHome.exe","4/12/2026 12:34:33"
"192.168.1.17","65221","18.97.36.16","443","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65209","127.0.0.1","65009","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:08"
"127.0.0.1","65208","127.0.0.1","65197","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65207","127.0.0.1","65009","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65201","127.0.0.1","6327","Established","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65200","127.0.0.1","65009","Established","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65199","127.0.0.1","6327","Established","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65198","127.0.0.1","65009","Established","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65197","0.0.0.0","0","Listen","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65197","127.0.0.1","65208","Established","27560","SteelSeriesPrism","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","4/12/2026 12:34:08"
"127.0.0.1","65190","127.0.0.1","6327","Established","25900","SteelSeriesSonar","C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe","4/12/2026 12:34:07"
"127.0.0.1","65153","127.0.0.1","65152","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65149","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65147","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65137","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65128","127.0.0.1","5004","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65127","127.0.0.1","5005","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65126","0.0.0.0","0","Listen","25900","SteelSeriesSonar","C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe","4/12/2026 12:34:06"
"127.0.0.1","65125","127.0.0.1","5003","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65124","127.0.0.1","5002","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65123","127.0.0.1","5001","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65122","127.0.0.1","5000","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65121","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","65016","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:05"
"127.0.0.1","65014","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:05"
"127.0.0.1","65011","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:04"
"127.0.0.1","65010","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:04"
"127.0.0.1","65009","127.0.0.1","65209","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","127.0.0.1","65207","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","0.0.0.0","0","Listen","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","127.0.0.1","65200","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65009","127.0.0.1","65198","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 12:34:08"
"127.0.0.1","65005","0.0.0.0","0","Listen","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"192.168.1.17","64967","172.183.7.194","443","Established","6964","svchost",,"4/12/2026 12:33:55"
"192.168.1.17","64317","192.168.1.124","8009","Established","18316","DuckDuckGo.WebView","C:\Program Files\WindowsApps\DuckDuckGo.DesktopBrowser_0.152.4.0_x64__ya2fgkz3nks94\WindowsBrowser\DuckDuckGo.WebView.exe","4/12/2026 12:37:50"
"192.168.1.17","64293","52.45.217.125","443","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:23:25"
"192.168.1.17","64290","13.35.196.9","443","Established","37704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 19:23:24"
"127.0.0.1","64271","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","63419","172.183.7.193","443","Established","6880","vmnat",,"4/12/2026 19:05:39"
"192.168.1.17","63418","172.183.7.193","443","Established","6880","vmnat",,"4/12/2026 19:05:39"
"127.0.0.1","63011","127.0.0.1","9999","Established","14900","DiscWizardMonitor","C:\Program Files (x86)\Seagate\DiscWizard\DiscWizardMonitor.exe","4/12/2026 18:12:15"
"127.0.0.1","62977","127.0.0.1","62976","Established","6908","vmware-authd",,"4/12/2026 18:11:50"
"127.0.0.1","62976","127.0.0.1","62977","Established","6908","vmware-authd",,"4/12/2026 18:11:50"
"192.168.1.17","62537","172.183.7.194","443","Established","6880","vmnat",,"4/12/2026 18:15:18"
"127.0.0.1","62523","127.0.0.1","62522","Established","6908","vmware-authd",,"4/12/2026 18:03:38"
"127.0.0.1","62522","127.0.0.1","62523","Established","6908","vmware-authd",,"4/12/2026 18:03:38"
"127.0.0.1","62472","127.0.0.1","6327","Established","25876","SteelSeriesEngine","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","4/12/2026 18:03:20"
"192.168.1.17","61767","52.21.0.142","443","Established","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:21:38"
"127.0.0.1","61674","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","61673","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","61672","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","61670","127.0.0.1","6327","Established","25900","SteelSeriesSonar","C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe","4/12/2026 19:24:45"
"127.0.0.1","61665","127.0.0.1","9999","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","61664","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","61662","18.97.36.5","443","Established","18240","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","4/12/2026 19:24:43"
"127.0.0.1","61457","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","61335","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","61332","104.40.82.182","443","Established","37704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 19:23:46"
"192.168.1.17","60861","192.168.1.124","8009","Established","40052","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:43"
"192.168.1.17","60725","34.192.90.115","443","Established","37844","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","4/12/2026 18:34:36"
"127.0.0.1","59917","0.0.0.0","0","Listen","20112","GitHubDesktop","C:\Users\Nebula\AppData\Local\GitHubDesktop\app-3.5.7\GitHubDesktop.exe","4/12/2026 13:48:22"
"0.0.0.0","59869","0.0.0.0","0","Listen","11792","logioptionsplus_agent","C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe","4/12/2026 12:33:46"
"127.0.0.1","59778","127.0.0.1","5010","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","59572","127.0.0.1","9999","Established","21276","grpm-mini",,"4/12/2026 19:20:40"
"127.0.0.1","59054","127.0.0.1","59053","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","59051","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","59050","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","59047","192.168.1.124","36866","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","59045","192.168.1.124","1903","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","59044","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"192.168.1.17","59043","54.243.113.176","443","CloseWait","35992","Grammarly.Desktop","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","4/12/2026 19:25:41"
"127.0.0.1","58503","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58497","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58304","127.0.0.1","30630","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58301","127.0.0.1","49674","TimeWait","0","Idle",,"12/31/1600 19:00:00"
"127.0.0.1","58297","127.0.0.1","18019","TimeWait","0","Idle",,"12/31/1600 19:00:00"
